clustering_method,pca_n_components,num_clusters,standardize,sum_cluster_values,all_cluster_values,accuracy_total,accuracy_Type_A,accuracy_Type_B,accuracy_Type_C,accuracy_Type_D,accuracy_Type_E,accuracy_Type_F,accuracy_Type_G,accuracy_Type_H,accuracy_Type_J
gmm,4,72,False,3759,7520,0.49986702127659577,0.9020689655172414,0.0,0.4405162738496072,0.5068990559186638,0.18811881188118812,0.0,0.0,0.21641791044776118,0.649135446685879
gmm,4,67,False,3756,7520,0.49946808510638296,0.9020689655172414,0.0,0.4511784511784512,0.49092229484386346,0.18811881188118812,0.0,0.0,0.21641791044776118,0.649135446685879
gmm,5,48,True,3755,7520,0.49933510638297873,0.8889655172413793,0.0,0.42368125701459036,0.6005809731299927,0.22277227722772278,0.08333333333333333,0.0,0.3805970149253731,0.5670028818443804
gmm,4,61,False,3753,7520,0.4990691489361702,0.9020689655172414,0.0,0.4393939393939394,0.5039941902687001,0.18811881188118812,0.0,0.0,0.21641791044776118,0.649135446685879
gmm,10,45,False,3753,7520,0.4990691489361702,0.9441379310344827,0.0,0.372615039281706,0.5628177196804648,0.21287128712871287,0.0,0.0,0.29850746268656714,0.6210374639769453
gmm,4,57,False,3751,7520,0.4988031914893617,0.9020689655172414,0.0,0.43265993265993263,0.5039941902687001,0.18811881188118812,0.0,0.0,0.21641791044776118,0.6563400576368876
gmm,10,41,False,3751,7520,0.4988031914893617,0.9441379310344827,0.0,0.36307519640852975,0.5737109658678287,0.21287128712871287,0.0,0.0,0.29850746268656714,0.6210374639769453
gmm,10,38,False,3751,7520,0.4988031914893617,0.9441379310344827,0.0,0.36307519640852975,0.5737109658678287,0.21287128712871287,0.0,0.0,0.29850746268656714,0.6210374639769453
gmm,20,52,False,3750,7520,0.49867021276595747,0.7620689655172413,0.025416301489921123,0.41245791245791247,0.6376180101670298,0.10891089108910891,0.0,0.0,0.1417910447761194,0.6930835734870316
gmm,3,78,True,3750,7520,0.49867021276595747,0.9124137931034483,0.0,0.43490460157126826,0.5395787944807553,0.23267326732673269,0.08333333333333333,0.0,0.03731343283582089,0.6167146974063401
gmm,5,78,False,3746,7520,0.49813829787234043,0.8993103448275862,0.0017528483786152498,0.3945005611672278,0.5344952795933188,0.19306930693069307,0.0,0.0,0.26119402985074625,0.6678674351585014
gmm,4,52,False,3745,7520,0.49800531914893614,0.9255172413793104,0.0,0.4186307519640853,0.5192447349310094,0.18811881188118812,0.0,0.0,0.21641791044776118,0.6304034582132565
gmm,5,72,False,3744,7520,0.4978723404255319,0.8993103448275862,0.0017528483786152498,0.40235690235690236,0.5344952795933188,0.19306930693069307,0.0,0.0,0.26119402985074625,0.6563400576368876
gmm,10,35,False,3743,7520,0.4977393617021277,0.9441379310344827,0.0,0.36307519640852975,0.560639070442992,0.2623762376237624,0.0,0.0,0.29850746268656714,0.6210374639769453
gmm,3,72,False,3742,7520,0.4976063829787234,0.44620689655172413,0.7055214723926381,0.36251402918069586,0.5127087872185911,0.12376237623762376,0.0,0.0,0.22388059701492538,0.6361671469740634
gmm,3,78,False,3742,7520,0.4976063829787234,0.44620689655172413,0.7055214723926381,0.36419753086419754,0.5105301379811183,0.12376237623762376,0.0,0.0,0.22388059701492538,0.6361671469740634
gmm,20,92,True,3740,7520,0.4973404255319149,0.5082758620689655,0.5451358457493427,0.3484848484848485,0.47276688453159044,0.32673267326732675,0.25,0.0,0.04477611940298507,0.7449567723342939
gmm,5,67,False,3740,7520,0.4973404255319149,0.8993103448275862,0.0,0.40291806958473625,0.5323166303558461,0.19306930693069307,0.0,0.0,0.26119402985074625,0.6563400576368876
gmm,3,67,False,3740,7520,0.4973404255319149,0.44620689655172413,0.7055214723926381,0.3602693602693603,0.514161220043573,0.12376237623762376,0.0,0.0,0.22388059701492538,0.6361671469740634
gmm,4,48,False,3737,7520,0.4969414893617021,0.926896551724138,0.0,0.4090909090909091,0.5315904139433552,0.15346534653465346,0.0,0.0,0.21641791044776118,0.6282420749279539
gmm,3,61,False,3736,7520,0.4968085106382979,0.44620689655172413,0.7046450482033304,0.35802469135802467,0.514161220043573,0.12376237623762376,0.0,0.0,0.23134328358208955,0.6361671469740634
gmm,20,48,False,3733,7520,0.4964095744680851,0.7648275862068965,0.025416301489921123,0.4057239057239057,0.6281771968046478,0.10891089108910891,0.0,0.0,0.17164179104477612,0.6930835734870316
gmm,5,61,False,3732,7520,0.49627659574468086,0.8993103448275862,0.0,0.38103254769921435,0.5548293391430646,0.19306930693069307,0.0,0.0,0.26119402985074625,0.6563400576368876
gmm,5,57,False,3731,7520,0.4961436170212766,0.8993103448275862,0.0,0.37485970819304154,0.5620915032679739,0.19306930693069307,0.0,0.0,0.26119402985074625,0.6563400576368876
gmm,4,100,True,3728,7520,0.4957446808510638,0.7282758620689656,0.4609991235758107,0.4107744107744108,0.55119825708061,0.3613861386138614,0.08333333333333333,0.0,0.04477611940298507,0.4142651296829971
gmm,10,57,True,3727,7520,0.4956117021276596,0.5248275862068965,0.3987730061349693,0.5482603815937149,0.46405228758169936,0.29207920792079206,0.25,0.0,0.04477611940298507,0.595821325648415
gmm,2,27,False,3725,7520,0.4953457446808511,0.8786206896551724,0.0,0.43041526374859707,0.6005809731299927,0.0,0.0,0.0,0.3358208955223881,0.5850144092219021
gmm,3,57,False,3725,7520,0.4953457446808511,0.44620689655172413,0.7046450482033304,0.3574635241301908,0.5192447349310094,0.12376237623762376,0.0,0.0,0.23134328358208955,0.6239193083573487
gmm,3,45,False,3723,7520,0.49507978723404256,0.44689655172413795,0.7028921998247152,0.3574635241301908,0.5206971677559913,0.10891089108910891,0.0,0.0,0.23134328358208955,0.6239193083573487
gmm,3,48,False,3723,7520,0.49507978723404256,0.44689655172413795,0.7028921998247152,0.3574635241301908,0.5206971677559913,0.10891089108910891,0.0,0.0,0.23134328358208955,0.6239193083573487
